dbkey,tmaxZeroZone,hastargetcl,caplettersworddif,urlsim,sWordRatio,onlycaplettersdif,category,hastargettag,nwordstarget,nersimilarity,hastargetnumber,same,langdif,sPositiveZoneRatio,hassourcenumber,numbersim,hastargetemail,hastargetnameentity,hassourceemail,hastargetpunctuation,cgscore,tagsim,hassourcenameentity,emailsim,tmaxOneZone,sNegativeZoneRatio,hastargeturl,hassourcecl,tWordRatio,smaxZeroZone,hassourcetag,hassourcepunctuation,punctsim,nwordssource,smaxOneZone,tPositiveZoneRatio,tNegativeZoneRatio,hassourceurl
3044-3044,0.05,1.0,0.0,1.0,0.95,0.0,1,0.0,135,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,1.13,1.0,1.0,1.0,0.29,0.33,0.0,1.0,0.86,0.05,0.0,0.0,1.0,103,0.74,0.57,0.43,0.0
3045-3045,0.0,1.0,0.666666666667,1.0,0.75,0.0,0,0.0,22,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.33,0.0,0.0,1.0,0.25,0.0,0.0,1.0,23,0.5,1.0,0.0,0.0
3046-3046,0.06,1.0,0.0,1.0,1.0,0.0,1,0.0,110,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.79,1.0,1.0,1.0,0.72,0.0,0.0,1.0,0.94,0.0,0.0,0.0,1.0,89,1.0,0.67,0.33,0.0
3047-3047,0.04,1.0,0.0,1.0,0.82,0.0,1,0.0,127,0.75,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,0.04,1.0,1.0,1.0,0.52,0.4,0.0,1.0,0.87,0.14,0.0,0.0,0.96,124,0.45,0.5,0.5,0.0
3048-3048,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,22,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19,1.0,1.0,0.0,0.0
3049-3049,0.44,0.0,0.8,1.0,0.75,0.8,1,0.0,39,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.67,1.0,1.0,1.0,0.22,0.33,0.0,1.0,0.33,0.25,0.0,0.0,1.0,14,0.5,0.4,0.6,0.0
3050-3050,0.0,0.0,0.0,1.0,0.86,0.0,1,0.0,65,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.47,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.14,0.0,0.0,1.0,55,0.86,1.0,0.0,0.0
3051-3051,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,84,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.97,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,63,1.0,1.0,0.0,0.0
3052-3052,0.05,1.0,0.0625,1.0,0.86,0.125,1,0.0,339,0.0,1.0,0.0,0.0,0.5,1.0,0.2,0.0,1.0,0.0,0.0,1.13,1.0,1.0,1.0,0.25,0.5,0.0,1.0,0.84,0.04,0.0,0.0,0.3,294,0.25,0.53,0.47,0.0
3053-3053,0.04,1.0,0.0,1.0,1.0,0.0,1,0.0,167,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03,1.0,1.0,1.0,0.88,0.0,0.0,1.0,0.92,0.0,0.0,0.0,0.0,165,1.0,0.5,0.5,0.0
3054-3054,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,33,1.0,1.0,0.0,0.0
3055-3055,0.06,1.0,0.0,1.0,1.0,0.0,1,0.0,216,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.82,1.0,1.0,1.0,0.36,0.0,0.0,1.0,0.89,0.0,0.0,0.0,1.0,182,1.0,0.57,0.43,0.0
3056-3056,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,55,0.666666666667,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.06,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,56,1.0,1.0,0.0,0.0
3057-3057,0.14,1.0,0.0869565217391,1.0,0.08,0.923076923077,0,0.0,72,0.0,0.0,0.0,1.0,0.45,0.0,1.0,0.0,1.0,0.0,0.0,5.4,1.0,1.0,1.0,0.29,0.55,0.0,1.0,0.71,0.26,0.0,0.0,0.8,299,0.02,0.6,0.4,0.0
3058-3058,0.05,1.0,0.0,1.0,0.88,0.0,0,0.0,114,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.65,1.0,1.0,1.0,0.63,0.5,0.0,1.0,0.84,0.06,0.0,0.0,1.0,96,0.82,0.5,0.5,0.0
3059-3059,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,73,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.34,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,48,1.0,1.0,0.0,0.0
3060-3060,0.07,1.0,0.0,1.0,1.0,0.0,1,0.0,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.22,1.0,1.0,1.0,0.79,0.0,0.0,1.0,0.93,0.0,0.0,0.0,1.0,83,1.0,0.67,0.33,0.0
3061-3061,0.06,1.0,0.307692307692,1.0,0.91,0.0,1,0.0,198,0.0,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,0.58,1.0,1.0,1.0,0.58,0.4,0.0,1.0,0.89,0.06,0.0,0.0,0.98,178,0.85,0.57,0.43,0.0
3062-3062,0.03,1.0,0.136363636364,1.0,0.97,0.153846153846,1,0.0,164,0.0,1.0,0.0,0.0,0.67,1.0,0.83,0.0,1.0,0.0,0.0,0.88,1.0,1.0,1.0,0.55,0.33,0.0,1.0,0.94,0.03,0.0,0.0,1.0,141,0.74,0.6,0.4,0.0
3063-3063,0.0,0.0,0.5,1.0,1.0,0.0,1,0.0,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,18,1.0,1.0,0.0,0.0
3064-3064,0.06,1.0,0.166666666667,1.0,0.78,0.0,1,0.0,238,0.0,1.0,0.0,0.0,0.55,1.0,1.0,1.0,1.0,1.0,0.0,1.07,1.0,1.0,1.0,0.28,0.45,1.0,1.0,0.83,0.05,0.0,0.0,0.95,204,0.38,0.56,0.44,1.0
3065-3065,0.11,1.0,0.0,1.0,1.0,0.0,1,0.0,53,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.73,1.0,1.0,1.0,0.67,0.0,0.0,1.0,0.89,0.0,0.0,0.0,1.0,39,1.0,0.67,0.33,0.0
3066-3066,0.03,1.0,0.0,1.0,0.82,0.0,1,0.0,221,0.0,0.0,0.0,0.0,0.54,0.0,1.0,0.0,1.0,0.0,0.0,0.11,1.0,1.0,1.0,0.5,0.46,0.0,1.0,0.94,0.05,0.0,0.0,0.71,247,0.2,0.6,0.4,0.0
3067-3067,0.08,1.0,0.0,1.0,0.82,0.0,1,0.0,88,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.89,1.0,1.0,1.0,0.54,0.33,0.0,1.0,0.85,0.18,0.0,0.0,1.0,67,0.45,0.6,0.4,0.0
3068-3068,0.0,1.0,0.25,1.0,1.0,0.0,1,0.0,22,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.09,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.71,21,1.0,1.0,0.0,0.0
3069-3069,0.04,1.0,0.1,1.0,1.0,0.0,1,0.0,144,0.666666666667,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.07,1.0,1.0,1.0,0.57,0.0,0.0,1.0,0.96,0.0,0.0,0.0,0.45,145,1.0,0.67,0.33,0.0
3070-3070,0.1,1.0,0.166666666667,1.0,0.83,0.0,1,0.0,50,0.816496580928,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.34,1.0,1.0,1.0,0.7,0.4,0.0,1.0,0.9,0.08,0.0,0.0,1.0,58,0.5,0.67,0.33,0.0
3071-3071,0.0,1.0,0.166666666667,1.0,0.92,0.0,1,0.0,48,0.816496580928,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.46,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.08,0.0,0.0,0.5,58,0.5,1.0,0.0,0.0
3072-3072,0.0,1.0,0.0,1.0,0.92,0.0,1,0.0,153,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.58,1.0,1.0,1.0,1.0,0.4,0.0,1.0,1.0,0.04,0.0,0.0,1.0,137,0.54,1.0,0.0,0.0
3073-3073,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,52,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.06,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,50,1.0,1.0,0.0,0.0
3074-3074,0.03,1.0,0.0714285714286,1.0,1.0,0.0,1,0.0,130,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.19,1.0,1.0,1.0,0.62,0.0,0.0,1.0,0.97,0.0,0.0,0.0,0.96,121,1.0,0.67,0.33,0.0
3075-3075,0.29,0.0,0.5,1.0,1.0,0.0,0,0.0,39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,1.0,0.43,0.0,0.0,1.0,0.71,0.0,0.0,0.0,1.0,24,1.0,0.67,0.33,0.0
3076-3076,0.05,1.0,0.285714285714,1.0,1.0,0.0,1,0.0,140,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.92,1.0,1.0,1.0,0.48,0.0,0.0,1.0,0.9,0.0,0.0,0.0,1.0,113,1.0,0.6,0.4,0.0
3077-3077,0.03,1.0,0.25,1.0,1.0,0.0,1,0.0,183,0.707106781187,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.81,1.0,1.0,1.0,0.64,0.0,0.0,1.0,0.94,0.0,0.0,0.0,0.87,157,1.0,0.6,0.4,0.0
3078-3078,0.08,0.0,0.0,1.0,1.0,0.0,1,0.0,75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,1.0,0.0,1.0,0.69,0.0,0.0,0.0,0.92,0.0,0.0,0.0,1.0,57,1.0,0.67,0.33,0.0
3079-3079,0.1,1.0,0.222222222222,1.0,1.0,0.0,1,0.0,109,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.54,1.0,1.0,1.0,0.9,0.0,0.0,1.0,0.9,0.0,0.0,0.0,1.0,93,1.0,0.5,0.5,0.0
3080-3080,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,15,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13,1.0,1.0,0.0,0.0
3081-3081,0.0,1.0,0.25,1.0,0.57,0.0,1,0.0,34,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.2,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.43,0.0,0.0,0.0,38,0.57,1.0,0.0,0.0
3082-3082,0.11,1.0,0.0,1.0,0.92,0.0,1,0.0,157,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,1.05,1.0,1.0,1.0,0.37,0.4,0.0,1.0,0.81,0.04,0.0,0.0,1.0,125,0.36,0.6,0.4,0.0
3083-3083,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,78,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.53,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,67,1.0,1.0,0.0,0.0
3084-3084,0.01,1.0,0.0625,1.0,0.9,0.0,1,0.0,830,0.0833333333333,0.0,0.0,0.0,0.52,0.0,1.0,0.0,1.0,0.0,0.0,1.72,1.0,1.0,1.0,0.18,0.48,0.0,1.0,0.83,0.01,0.0,0.0,1.0,698,0.27,0.51,0.49,0.0
3085-3085,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,72,0.666666666667,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,65,1.0,1.0,0.0,0.0
3086-3086,0.03,1.0,0.0,1.0,0.86,0.0,1,0.0,161,0.0,1.0,0.0,0.0,0.57,1.0,1.0,0.0,1.0,0.0,0.0,0.58,1.0,1.0,1.0,0.37,0.43,0.0,1.0,0.87,0.07,0.0,0.0,0.95,146,0.55,0.56,0.44,0.0
3087-3087,0.0,1.0,0.3,1.0,0.67,0.3,1,0.0,39,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.13,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.17,0.0,0.0,1.0,40,0.5,1.0,0.0,0.0
3088-3088,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,47,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43,1.0,1.0,0.0,0.0
3089-3089,0.06,1.0,0.0,1.0,0.82,0.0,1,0.0,99,0.0,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.21,1.0,1.0,1.0,0.22,0.43,0.0,1.0,0.72,0.06,0.0,0.0,0.71,92,0.35,0.55,0.45,0.0
3090-3090,0.05,1.0,0.0,1.0,0.76,0.0,1,0.0,98,0.0,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.17,1.0,1.0,1.0,0.26,0.43,0.0,1.0,0.74,0.12,0.0,0.0,1.0,92,0.41,0.5,0.5,0.0
3091-3091,0.0,1.0,0.0,1.0,0.93,0.0,1,0.0,166,0.0,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,0.06,1.0,1.0,1.0,1.0,0.4,0.0,1.0,1.0,0.04,0.0,0.0,0.71,165,0.33,1.0,0.0,0.0
3092-3092,0.03,0.0,0.25,1.0,1.0,0.0,0,0.0,214,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.17,1.0,1.0,1.0,0.42,0.0,0.0,1.0,0.94,0.0,0.0,0.0,1.0,205,1.0,0.6,0.4,0.0
3093-3093,0.0,1.0,0.166666666667,1.0,0.91,0.0,1,0.0,137,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.4,0.0,1.0,1.0,0.06,0.0,0.0,0.95,149,0.41,1.0,0.0,0.0
3094-3094,0.33,0.0,0.0,1.0,0.67,0.0,0,0.0,13,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.67,0.5,0.0,0.0,0.67,0.33,0.0,0.0,1.0,13,0.67,0.5,0.5,0.0
3095-3095,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,70,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.91,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,1.0,1.0,0.0,0.0
3096-3096,0.08,1.0,0.0,1.0,1.0,0.0,1,0.0,84,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.58,0.0,0.0,1.0,0.92,0.0,0.0,0.0,1.0,63,1.0,0.67,0.33,0.0
3097-3097,0.04,1.0,0.0,1.0,1.0,0.0,1,0.0,142,0.333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.42,1.0,1.0,1.0,0.41,0.0,0.0,1.0,0.93,0.0,0.0,0.0,1.0,103,1.0,0.6,0.4,0.0
3098-3098,0.11,1.0,0.722222222222,1.0,0.71,0.75,1,0.0,382,0.0,0.0,0.0,0.0,0.55,0.0,1.0,0.0,1.0,0.0,0.0,4.46,1.0,1.0,1.0,0.11,0.45,0.0,1.0,0.41,0.09,0.0,0.0,0.91,178,0.29,0.5,0.5,0.0
3099-3099,0.11,1.0,0.0714285714286,1.0,0.9,0.0714285714286,1,0.0,60,0.0,1.0,0.0,0.0,0.67,1.0,0.0,0.0,1.0,0.0,0.0,0.38,1.0,1.0,1.0,0.78,0.33,0.0,1.0,0.89,0.1,0.0,0.0,1.0,54,0.8,0.67,0.33,0.0
3100-3100,0.1,1.0,0.0,1.0,0.91,0.0,1,0.0,150,1.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.73,1.0,1.0,1.0,0.48,0.33,0.0,1.0,0.9,0.09,0.0,0.0,0.82,131,0.5,0.67,0.33,0.0
3101-3101,0.09,1.0,0.0,1.0,0.56,0.0,0,0.0,56,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.2,1.0,1.0,1.0,0.55,0.5,0.0,1.0,0.82,0.19,0.0,0.0,1.0,85,0.31,0.6,0.4,0.0
3102-3102,0.0,1.0,0.25,1.0,0.8,0.0,0,0.0,16,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.24,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.0,0.0,1.0,33,0.8,1.0,0.0,0.0
3103-3103,0.05,1.0,0.0,1.0,0.91,0.0,1,0.0,357,0.0,1.0,0.0,0.0,0.56,1.0,1.0,0.0,1.0,0.0,0.0,0.24,1.0,1.0,1.0,0.24,0.44,0.0,1.0,0.86,0.05,0.0,0.0,1.0,350,0.35,0.53,0.47,0.0
3104-3104,0.33,1.0,0.25,1.0,0.75,0.0,1,0.0,24,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.02,1.0,1.0,1.0,0.33,0.5,0.0,1.0,0.5,0.25,0.0,0.0,0.0,12,0.75,0.5,0.5,0.0
3105-3105,0.08,1.0,0.0,1.0,1.0,0.0,1,0.0,101,0.5,1.0,0.0,0.0,1.0,1.0,0.82,0.0,1.0,0.0,0.0,1.14,1.0,1.0,1.0,0.58,0.0,0.0,1.0,0.88,0.0,0.0,0.0,0.96,71,1.0,0.6,0.4,0.0
3106-3106,0.0,1.0,0.125,1.0,1.0,0.0,1,0.0,58,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,62,1.0,1.0,0.0,0.0
3107-3107,0.07,1.0,0.0,1.0,0.86,0.0,1,0.0,144,0.0,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,0.65,1.0,1.0,1.0,0.33,0.4,0.0,1.0,0.74,0.09,0.0,0.0,1.0,122,0.55,0.5,0.5,0.0
3108-3108,0.2,1.0,0.0,1.0,1.0,0.0,1,0.0,28,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,0.0,0.0,1.0,0.8,0.0,0.0,0.0,1.0,28,1.0,0.67,0.33,0.0
3109-3109,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,75,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.14,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,73,1.0,1.0,0.0,0.0
3110-3110,0.2,1.0,0.125,1.0,0.95,0.0,0,0.0,268,0.0,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,4.63,1.0,1.0,1.0,0.16,0.33,0.0,1.0,0.48,0.05,0.0,0.0,0.58,94,0.57,0.53,0.47,0.0
3111-3111,0.02,1.0,0.0952380952381,1.0,0.93,0.0,1,0.0,351,0.0,0.0,0.0,0.0,0.56,0.0,1.0,0.0,1.0,0.0,0.0,0.09,1.0,1.0,1.0,0.37,0.44,0.0,1.0,0.95,0.02,0.0,0.0,1.0,347,0.45,0.57,0.43,0.0
3112-3112,0.33,0.0,0.0,1.0,0.67,0.0,1,0.0,24,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.04,1.0,0.0,1.0,0.67,0.5,0.0,0.0,0.67,0.33,0.0,0.0,1.0,13,0.67,0.5,0.5,0.0
3113-3113,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,18,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16,1.0,1.0,0.0,0.0
3114-3114,0.01,0.0,0.25,1.0,0.98,0.0,1,0.0,320,0.707106781187,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.38,0.4,0.0,1.0,0.96,0.01,0.0,0.0,1.0,319,0.66,0.57,0.43,0.0
3115-3115,0.03,1.0,0.0,1.0,0.97,0.0,1,0.0,231,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.58,1.0,1.0,1.0,0.31,0.33,0.0,1.0,0.83,0.03,0.0,0.0,0.99,206,0.7,0.5,0.5,0.0
3116-3116,0.03,1.0,0.0,1.0,0.93,0.0,1,0.0,229,0.25,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.43,1.0,1.0,1.0,0.84,0.5,0.0,1.0,0.97,0.04,0.0,0.0,0.97,173,0.85,0.67,0.33,0.0
3117-3117,0.09,1.0,0.0571428571429,1.0,0.87,0.0882352941176,1,0.0,127,0.0,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,0.73,1.0,1.0,1.0,0.73,0.4,0.0,1.0,0.86,0.09,0.0,0.0,1.0,110,0.7,0.6,0.4,0.0
3118-3118,0.06,1.0,0.25,1.0,0.92,0.0,1,0.0,114,0.707106781187,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,1.41,1.0,1.0,1.0,0.41,0.33,0.0,1.0,0.88,0.08,0.0,0.0,1.0,77,0.69,0.6,0.4,0.0
3119-3119,0.27,1.0,0.25,1.0,1.0,0.0,0,0.0,80,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.31,1.0,1.0,1.0,0.6,0.0,0.0,1.0,0.73,0.0,0.0,0.0,1.0,16,1.0,0.67,0.33,0.0
3120-3120,0.0,0.0,0.0,1.0,0.8,0.0,0,0.0,18,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.36,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.2,0.0,0.0,1.0,24,0.8,1.0,0.0,0.0
3121-3121,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,18,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16,1.0,1.0,0.0,0.0
3122-3122,0.09,1.0,0.4,1.0,1.0,0.0,1,0.0,64,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.26,1.0,1.0,1.0,0.73,0.0,0.0,1.0,0.91,0.0,0.0,0.0,1.0,58,1.0,0.67,0.33,0.0
3123-3123,0.05,1.0,0.25,1.0,0.94,0.0,1,0.0,148,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,1.59,1.0,1.0,1.0,0.5,0.33,0.0,1.0,0.95,0.06,0.0,0.0,1.0,99,0.88,0.67,0.33,0.0
3124-3124,0.04,1.0,0.25,1.0,1.0,0.0,1,0.0,148,0.516397779494,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.38,1.0,1.0,1.0,0.4,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.0,136,1.0,0.6,0.4,1.0
3125-3125,0.0,1.0,0.5,1.0,0.86,0.0,0,0.0,27,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.38,1.0,0.0,1.0,1.0,0.33,0.0,0.0,1.0,0.14,0.0,0.0,1.0,34,0.71,1.0,0.0,0.0
3126-3126,0.09,1.0,0.0,1.0,1.0,0.0,1,0.0,64,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.34,1.0,1.0,1.0,0.91,0.0,0.0,1.0,0.91,0.0,0.0,0.0,1.0,38,1.0,0.5,0.5,0.0
3127-3127,0.11,1.0,0.0,1.0,1.0,0.0,1,0.0,45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.98,1.0,1.0,1.0,0.89,0.0,0.0,1.0,0.89,0.0,0.0,0.0,1.0,28,1.0,0.5,0.5,0.0
3128-3128,0.0,1.0,0.166666666667,1.0,0.93,0.0,1,0.0,108,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.97,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.07,0.0,0.0,1.0,83,0.57,1.0,0.0,0.0
3129-3129,0.14,1.0,0.0,1.0,0.75,0.0,1,0.0,29,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.08,1.0,1.0,1.0,0.71,0.4,0.0,1.0,0.86,0.13,0.0,0.0,1.0,29,0.38,0.67,0.33,0.0
3130-3130,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,22,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16,1.0,1.0,0.0,0.0
3131-3131,0.05,1.0,0.166666666667,1.0,0.93,0.0,1,0.0,227,0.408248290464,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.17,1.0,1.0,1.0,0.36,0.43,0.0,1.0,0.9,0.02,0.0,0.0,1.0,220,0.47,0.57,0.43,0.0
3132-3132,0.02,1.0,0.0,1.0,0.87,0.0,1,0.0,476,0.0,0.0,0.0,0.0,0.53,0.0,1.0,0.0,1.0,0.0,0.0,0.26,1.0,1.0,1.0,0.35,0.47,0.0,1.0,0.92,0.04,0.0,0.0,1.0,466,0.19,0.55,0.45,0.0
