dbkey,hastargetcl,simscore,caplettersworddif,urlsim,onlycaplettersdif,category,hastargettag,nwordstarget,nersimilarity,hastargetnumber,same,langdif,hassourcenumber,numbersim,hastargetemail,hastargetnameentity,hassourceemail,hastargetpunctuation,cgscore,tagsim,hassourcenameentity,emailsim,hastargeturl,hassourcecl,hassourcetag,hassourcepunctuation,punctsim,nwordssource,hassourceurl
1668-1668,0.0,0.67,0.5,1.0,0.0,0,0.0,40,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,31,0.0
1669-1669,0.0,0.29,0.5,1.0,0.0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18,0.0
1670-1670,1.0,0.74,0.25,1.0,0.0,0,0.0,61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.92,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,26,0.0
1671-1671,1.0,0.67,0.0,1.0,0.0,0,0.0,78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.71,76,0.0
1672-1672,1.0,0.0,0.5,1.0,0.0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20,0.0
1673-1673,1.0,0.8,0.125,1.0,0.0,0,0.0,348,0.73029674334,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.04,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,242,0.0
1674-1674,1.0,0.73,0.1,1.0,0.0,0,0.0,98,0.894427191,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.95,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.99,160,0.0
1675-1675,0.0,0.14,0.933333333333,1.0,0.666666666667,0,0.0,320,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.29,200,0.0
1676-1676,1.0,0.38,0.0,1.0,0.0,0,0.0,55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.83,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,40,0.0
1677-1677,0.0,0.29,0.5,1.0,0.0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,19,0.0
1678-1678,1.0,0.46,0.0,1.0,0.0,0,0.0,85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.04,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,36,0.0
1679-1679,0.0,0.8,0.666666666667,1.0,0.0,0,0.0,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27,0.0
1680-1680,1.0,0.1,0.0,1.0,0.0,0,0.0,91,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.17,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,96,0.0
1681-1681,1.0,0.58,0.0,1.0,0.0,0,0.0,144,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.14,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,139,0.0
1682-1682,1.0,0.75,0.0,1.0,0.0,0,0.0,142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.95,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,112,0.0
1683-1683,1.0,0.28,0.117647058824,1.0,0.5,0,0.0,73,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.37,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,86,0.0
1684-1684,1.0,0.43,0.147058823529,1.0,0.181818181818,0,0.0,88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.29,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,127,0.0
1685-1685,1.0,0.55,0.0,1.0,0.0,0,0.0,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,31,0.0
1686-1686,1.0,0.33,0.166666666667,1.0,0.0,0,0.0,58,0.353553390593,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.21,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,33,0.0
1687-1687,1.0,0.41,0.125,1.0,0.0,0,0.0,55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.14,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,34,0.0
1688-1688,1.0,0.23,0.0,1.0,0.0,0,0.0,123,0.0,1.0,0.0,1.0,1.0,0.82,0.0,1.0,0.0,0.0,3.29,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.71,39,0.0
1689-1689,1.0,0.37,0.105263157895,1.0,0.105263157895,0,0.0,64,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.21,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,58,0.0
1690-1690,1.0,0.4,0.85,1.0,0.625,0,0.0,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.99,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,371,0.0
1691-1691,1.0,0.09,0.0,1.0,0.0,0,0.0,125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,67,0.0
1692-1692,1.0,0.38,0.625,1.0,0.5,0,0.0,192,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.78,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,164,0.0
1693-1693,1.0,0.75,0.321428571429,1.0,0.296296296296,0,0.0,156,0.676123403783,1.0,0.0,0.0,1.0,0.94,0.0,1.0,0.0,0.0,1.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.58,100,0.0
1694-1694,1.0,1.0,0.125,1.0,0.0,0,0.0,175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.9,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,80,0.0
1695-1695,0.0,0.33,0.5,1.0,0.0,0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,36,0.0
1696-1696,1.0,0.42,0.0,1.0,0.0,0,0.0,224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.97,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.71,82,0.0
1697-1697,1.0,0.76,0.166666666667,1.0,0.0,0,0.0,172,0.408248290464,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.14,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.77,130,0.0
1698-1698,1.0,0.95,0.166666666667,1.0,0.666666666667,0,0.0,46,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,49,0.0
1699-1699,1.0,0.0,0.166666666667,1.0,0.0,0,0.0,30,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.89,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,21,0.0
1700-1700,1.0,1.0,0.0,1.0,0.0,0,0.0,29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,31,0.0
1701-1701,0.0,0.22,0.5,1.0,0.0,0,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,28,0.0
1702-1702,0.0,0.33,0.0,1.0,0.0,0,0.0,17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20,0.0
1703-1703,1.0,0.57,0.25,1.0,0.0,0,0.0,178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.32,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,98,0.0
1704-1704,1.0,0.72,0.0,1.0,0.0,0,0.0,64,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.88,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,46,0.0
1705-1705,1.0,0.76,0.5,1.0,0.0,0,0.0,84,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.71,39,0.0
1706-1706,1.0,0.62,0.4,1.0,0.25,0,0.0,26,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.85,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14,0.0
1707-1707,1.0,0.25,0.0,1.0,0.0,0,0.0,26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.42,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,21,0.0
1708-1708,0.0,0.85,0.5,1.0,0.0,0,0.0,257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.96,238,0.0
1709-1709,1.0,0.67,0.0,1.0,0.0,0,0.0,23,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.08,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,24,0.0
1710-1710,1.0,0.5,0.0,1.0,0.0,0,0.0,32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.78,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,0.0
1711-1711,1.0,1.0,0.166666666667,1.0,0.0,0,0.0,24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.46,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30,0.0
1712-1712,0.0,0.55,0.0,1.0,0.0,0,0.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,0.0
1713-1713,0.0,0.33,0.0,1.0,0.0,0,0.0,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18,0.0
1714-1714,1.0,0.71,0.153846153846,1.0,0.25,0,0.0,96,0.73029674334,1.0,0.0,0.0,1.0,0.82,0.0,1.0,0.0,0.0,0.45,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.82,109,0.0
1715-1715,1.0,0.47,0.7,1.0,0.0,0,0.0,689,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.81,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.93,127,0.0
1716-1716,1.0,0.58,0.0,1.0,0.0,0,0.0,145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.06,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.71,59,0.0
1717-1717,0.0,0.21,0.75,1.0,0.0,0,0.0,95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.97,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,47,0.0
1718-1718,0.0,0.85,0.0,1.0,0.0,0,0.0,49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,45,0.0
1719-1719,1.0,0.2,0.625,1.0,0.857142857143,0,0.0,26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.26,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,0.0
1720-1720,0.0,1.0,0.0,1.0,0.0,0,0.0,70,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.68,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,57,0.0
1721-1721,1.0,0.73,0.0,1.0,0.0,0,0.0,130,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.84,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,195,0.0
1722-1722,1.0,0.77,0.214285714286,1.0,0.0,0,0.0,360,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,360,0.0
1723-1723,0.0,0.0,0.0,1.0,0.0,0,0.0,21,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17,0.0
1724-1724,0.0,0.31,0.5,1.0,0.0,0,0.0,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,31,0.0
1725-1725,1.0,0.52,0.0,1.0,0.0,0,0.0,98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,99,0.0
1726-1726,0.0,0.3,0.5,1.0,0.0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.14,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,44,0.0
1727-1727,1.0,0.81,0.0,1.0,0.0,0,0.0,203,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.34,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.82,260,0.0
1728-1728,1.0,0.55,0.0,1.0,0.0,0,0.0,93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,53,0.0
1729-1729,0.0,0.0,0.0,1.0,0.0,0,0.0,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17,0.0
1730-1730,1.0,0.75,0.571428571429,1.0,0.5,0,0.0,106,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.86,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,208,0.0
1731-1731,1.0,0.17,0.0,1.0,0.0,0,0.0,26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.26,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,0.0
1732-1732,0.0,0.35,0.0,1.0,0.0,0,0.0,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.71,45,0.0
1733-1733,1.0,0.74,0.571428571429,1.0,0.0,0,0.0,180,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.35,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.94,284,0.0
1734-1734,0.0,0.22,0.5,1.0,0.0,0,0.0,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,0.0
1735-1735,1.0,0.32,0.0,1.0,0.0,0,0.0,44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.95,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,91,0.0
1736-1736,1.0,0.77,0.0,1.0,0.0,0,0.0,81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.52,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,28,0.0
1737-1737,1.0,0.49,0.25,1.0,0.0,0,0.0,168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.46,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,92,0.0
1738-1738,1.0,0.71,0.25,1.0,0.0,0,0.0,47,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,43,0.0
1739-1739,1.0,0.45,0.5,1.0,0.0,0,0.0,180,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.67,33,0.0
1740-1740,1.0,0.29,0.25,1.0,0.0,0,0.0,31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.96,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,19,0.0
1741-1741,1.0,0.77,0.0,1.0,0.0,0,0.0,163,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.36,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.45,151,0.0
1742-1742,1.0,0.67,0.5,1.0,0.0,0,0.0,26,0.0,1.0,0.0,1.0,1.0,0.58,0.0,1.0,0.0,0.0,0.33,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31,0.0
1743-1743,1.0,0.81,0.285714285714,1.0,0.0,0,0.0,235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.29,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,190,0.0
1744-1744,1.0,0.7,0.0,1.0,0.0,0,0.0,104,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.08,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,103,0.0
1745-1745,1.0,0.74,0.235294117647,1.0,0.0,0,0.0,171,0.0,1.0,0.0,0.0,1.0,0.35,0.0,1.0,0.0,0.0,0.38,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.89,185,0.0
1746-1746,1.0,0.14,0.4,1.0,0.5,0,0.0,43,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.28,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,0.0
1747-1747,0.0,0.5,0.666666666667,1.0,0.0,0,0.0,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,34,0.0
1748-1748,1.0,0.75,0.0,1.0,0.0,0,0.0,51,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,50,0.0
1749-1749,1.0,0.79,0.125,1.0,0.0,0,0.0,31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30,0.0
1750-1750,1.0,0.71,0.5,1.0,0.0,0,0.0,82,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.71,39,0.0
1751-1751,1.0,0.06,0.0,1.0,0.0,0,0.0,98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.26,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,137,0.0
1752-1752,1.0,0.31,0.0,1.0,0.0,0,0.0,127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,122,0.0
1753-1753,1.0,0.0,0.0,1.0,0.5,0,0.0,46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.31,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.71,39,0.0
1754-1754,1.0,0.51,0.583333333333,1.0,0.5,0,0.0,88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.48,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.41,212,0.0
1755-1755,1.0,0.32,0.25,1.0,0.0,0,0.0,59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.41,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.58,68,0.0
1756-1756,1.0,0.0,0.266666666667,1.0,0.357142857143,0,0.0,29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.96,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,67,0.0
1757-1757,0.0,0.68,0.0,1.0,0.0,0,0.0,29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27,0.0
1758-1758,0.0,0.0,0.0,1.0,0.0,0,0.0,20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19,0.0
1759-1759,1.0,0.31,0.0,1.0,0.0,0,0.0,78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,93,0.0
1760-1760,1.0,0.33,0.0,1.0,0.0,0,0.0,162,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,3.01,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.71,68,0.0
1761-1761,1.0,0.5,0.25,1.0,0.0,0,0.0,69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.26,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,23,0.0
1762-1762,1.0,0.69,0.25,1.0,0.0,0,0.0,231,0.0,1.0,0.0,0.0,1.0,0.96,0.0,1.0,0.0,0.0,3.44,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4,107,0.0
1763-1763,1.0,0.23,0.0,1.0,0.0,0,0.0,90,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.12,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.71,126,0.0
1764-1764,1.0,0.33,0.25,1.0,0.0,0,0.0,29,0.707106781187,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.69,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,42,0.0
1765-1765,0.0,0.13,0.75,1.0,0.0,0,0.0,73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.19,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,104,0.0
1766-1766,1.0,0.2,0.210526315789,1.0,0.166666666667,0,0.0,67,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.77,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,49,0.0
1767-1767,1.0,0.55,0.0,1.0,0.0,0,0.0,61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.78,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.71,111,0.0
1768-1768,0.0,0.6,0.0,1.0,0.0,0,0.0,46,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.71,66,0.0
1769-1769,1.0,0.6,0.0,1.0,0.0,0,0.0,81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.22,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,91,0.0
1770-1770,1.0,0.37,0.166666666667,1.0,0.0,0,0.0,39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.91,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,81,0.0
1771-1771,1.0,0.47,0.5,1.0,0.0,0,0.0,46,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.02,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28,0.0
1772-1772,1.0,0.0,0.0,1.0,0.0,0,0.0,24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.62,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,17,0.0
1773-1773,1.0,0.39,0.25,1.0,0.0,0,0.0,244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.19,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.96,92,0.0
1774-1774,0.0,0.33,0.75,1.0,0.0,0,0.0,17,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16,0.0
1775-1775,1.0,0.25,0.5,1.0,0.0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21,0.0
1776-1776,0.0,0.6,0.5,1.0,0.0,0,0.0,23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,28,0.0
1777-1777,1.0,0.62,0.0714285714286,1.0,0.0,0,0.0,43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.46,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,35,0.0
1778-1778,0.0,0.41,0.0,1.0,0.0,0,0.0,31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26,0.0
1779-1779,1.0,0.24,0.0,1.0,0.0,0,0.0,135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,106,0.0
1780-1780,1.0,0.47,0.25,1.0,0.0,0,0.0,161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.73,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,76,0.0
1781-1781,1.0,0.71,0.5,1.0,0.0,0,0.0,46,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42,0.0
1782-1782,1.0,0.63,0.25,1.0,0.0,0,0.0,66,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,2.71,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.58,147,0.0
1783-1783,1.0,0.77,0.25,1.0,0.0,0,0.0,126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,197,0.0
1784-1784,1.0,0.47,0.0,1.0,0.0,0,0.0,158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.48,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,109,0.0
1785-1785,0.0,0.4,0.0,1.0,0.0,0,0.0,29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22,0.0
